11.0,-3.0,-7.0,-21.0,-9.0,7.0,9.0,26.1
10.9,-2.9499999999999997,-6.799999999999999,-21.400000000000002,-8.975,7.050000000000001,8.975,26.065
10.8,-2.9,-6.6,-21.8,-8.95,7.1,8.95,26.03
10.7,-2.85,-6.4,-22.2,-8.925,7.15,8.925,25.995
10.6,-2.8,-6.199999999999999,-22.6,-8.9,7.2,8.9,25.96
10.5,-2.75,-6.0,-23.0,-8.875,7.25,8.875,25.925
10.4,-2.6999999999999997,-5.799999999999999,-23.400000000000002,-8.85,7.300000000000001,8.85,25.89
10.3,-2.65,-5.6,-23.8,-8.825,7.35,8.825,25.855
10.2,-2.5999999999999996,-5.399999999999999,-24.200000000000003,-8.8,7.4,8.8,25.82
10.1,-2.55,-5.199999999999999,-24.6,-8.775,7.45,8.775,25.785
10.0,-2.5,-5.0,-25.0,-8.75,7.5,8.75,25.75
9.9,-2.4499999999999997,-4.799999999999999,-25.400000000000002,-8.725,7.550000000000001,8.725,25.715
9.8,-2.4,-4.6,-25.8,-8.7,7.6,8.7,25.68
9.7,-2.3499999999999996,-4.399999999999999,-26.200000000000003,-8.675,7.65,8.675,25.645
9.6,-2.3,-4.199999999999999,-26.6,-8.65,7.7,8.65,25.61
9.5,-2.25,-4.0,-27.0,-8.625,7.75,8.625,25.575
9.4,-2.1999999999999997,-3.799999999999999,-27.400000000000002,-8.6,7.800000000000001,8.6,25.54
9.3,-2.15,-3.5999999999999996,-27.8,-8.575,7.85,8.575,25.505
9.2,-2.0999999999999996,-3.3999999999999986,-28.200000000000003,-8.55,7.9,8.55,25.47
9.1,-2.05,-3.1999999999999993,-28.6,-8.525,7.95,8.525,25.435
9.0,-2.0,-3.0,-29.0,-8.5,8.0,8.5,25.4
8.9,-1.9499999999999997,-2.799999999999999,-29.400000000000002,-8.475,8.05,8.475,25.365
8.8,-1.9,-2.5999999999999996,-29.8,-8.45,8.1,8.45,25.33
8.7,-1.8499999999999996,-2.3999999999999986,-30.200000000000003,-8.425,8.15,8.425,25.295
8.6,-1.7999999999999998,-2.1999999999999993,-30.6,-8.4,8.2,8.4,25.259999999999998
8.5,-1.75,-2.0,-31.0,-8.375,8.25,8.375,25.225
8.4,-1.6999999999999997,-1.799999999999999,-31.400000000000002,-8.35,8.3,8.35,25.19
8.3,-1.65,-1.5999999999999996,-31.8,-8.325,8.35,8.325,25.155
8.2,-1.5999999999999996,-1.3999999999999986,-32.2,-8.3,8.4,8.3,25.12
8.1,-1.5499999999999998,-1.1999999999999993,-32.6,-8.275,8.45,8.275,25.085
8.0,-1.5,-1.0,-33.0,-8.25,8.5,8.25,25.05
7.9,-1.4499999999999997,-0.7999999999999989,-33.400000000000006,-8.225,8.55,8.225,25.015
7.8,-1.4,-0.5999999999999996,-33.8,-8.2,8.6,8.2,24.98
7.7,-1.3499999999999996,-0.3999999999999986,-34.2,-8.175,8.65,8.175,24.945
7.6,-1.2999999999999998,-0.1999999999999993,-34.6,-8.15,8.7,8.15,24.91
7.5,-1.25,0.0,-35.0,-8.125,8.75,8.125,24.875
7.4,-1.1999999999999997,0.20000000000000107,-35.400000000000006,-8.1,8.8,8.1,24.84
7.3,-1.15,0.40000000000000036,-35.8,-8.075,8.85,8.075,24.805
7.2,-1.0999999999999996,0.6000000000000014,-36.2,-8.05,8.9,8.05,24.77
7.1,-1.0499999999999998,0.8000000000000007,-36.6,-8.025,8.95,8.025,24.735
7.0,-1.0,1.0,-37.0,-8.0,9.0,8.0,24.7
6.9,-0.9500000000000002,1.1999999999999993,-37.4,-7.975,9.05,7.975,24.665
6.800000000000001,-0.8999999999999995,1.4000000000000021,-37.800000000000004,-7.95,9.100000000000001,7.949999999999999,24.63
6.699999999999999,-0.8499999999999996,1.6000000000000014,-38.2,-7.925,9.15,7.925,24.595
6.6,-0.7999999999999998,1.8000000000000007,-38.6,-7.9,9.2,7.9,24.56
6.5,-0.75,2.0,-39.0,-7.875,9.25,7.875,24.525
6.4,-0.7000000000000002,2.1999999999999993,-39.4,-7.85,9.3,7.85,24.49
6.300000000000001,-0.6499999999999995,2.400000000000002,-39.800000000000004,-7.825,9.350000000000001,7.824999999999999,24.455
6.199999999999999,-0.5999999999999996,2.6000000000000014,-40.2,-7.8,9.4,7.8,24.42
6.1,-0.5499999999999998,2.8000000000000007,-40.6,-7.775,9.45,7.775,24.384999999999998
6.0,-0.5,3.0,-41.0,-7.75,9.5,7.75,24.35
5.9,-0.4500000000000002,3.1999999999999993,-41.4,-7.725,9.55,7.725,24.314999999999998
5.800000000000001,-0.39999999999999947,3.400000000000002,-41.800000000000004,-7.7,9.600000000000001,7.699999999999999,24.28
5.699999999999999,-0.34999999999999964,3.6000000000000014,-42.2,-7.675,9.65,7.675,24.245
5.6,-0.2999999999999998,3.8000000000000007,-42.6,-7.65,9.7,7.65,24.21
5.5,-0.25,4.0,-43.0,-7.625,9.75,7.625,24.175
5.4,-0.1999999999999993,4.200000000000003,-43.400000000000006,-7.6,9.8,7.6,24.14
5.300000000000001,-0.14999999999999947,4.400000000000002,-43.800000000000004,-7.575,9.850000000000001,7.574999999999999,24.105
5.199999999999999,-0.09999999999999964,4.600000000000001,-44.2,-7.55,9.9,7.55,24.07
5.1,-0.04999999999999982,4.800000000000001,-44.6,-7.525,9.95,7.525,24.035
5.0,0.0,5.0,-45.0,-7.5,10.0,7.5,24.0
5,0,5,-45,-7.5,10,7.5,24
4.95,0.0,5.1,-45.0,-7.4,10.05,7.475,23.96
4.9,0.0,5.2,-45.0,-7.3,10.1,7.45,23.92
4.85,0.0,5.3,-45.0,-7.2,10.15,7.425,23.88
4.8,0.0,5.4,-45.0,-7.1,10.2,7.4,23.84
4.75,0.0,5.5,-45.0,-7.0,10.25,7.375,23.8
4.7,0.0,5.6,-45.0,-6.9,10.3,7.35,23.76
4.65,0.0,5.7,-45.0,-6.8,10.35,7.325,23.72
4.6,0.0,5.8,-45.0,-6.7,10.4,7.3,23.68
4.55,0.0,5.9,-45.0,-6.6,10.45,7.275,23.64
4.5,0.0,6.0,-45.0,-6.5,10.5,7.25,23.6
4.45,0.0,6.1,-45.0,-6.4,10.55,7.225,23.56
4.4,0.0,6.2,-45.0,-6.3,10.6,7.2,23.52
4.35,0.0,6.3,-45.0,-6.2,10.65,7.175,23.48
4.3,0.0,6.4,-45.0,-6.1,10.7,7.15,23.44
4.25,0.0,6.5,-45.0,-6.0,10.75,7.125,23.4
4.2,0.0,6.6,-45.0,-5.9,10.8,7.1,23.36
4.15,0.0,6.7,-45.0,-5.8,10.85,7.075,23.32
4.1,0.0,6.8,-45.0,-5.7,10.9,7.05,23.28
4.05,0.0,6.9,-45.0,-5.6,10.95,7.025,23.24
4.0,0.0,7.0,-45.0,-5.5,11.0,7.0,23.2
3.95,0.0,7.1,-45.0,-5.4,11.05,6.975,23.16
3.9,0.0,7.2,-45.0,-5.3,11.1,6.95,23.12
3.85,0.0,7.300000000000001,-45.0,-5.2,11.15,6.925,23.08
3.8,0.0,7.4,-45.0,-5.1,11.2,6.9,23.04
3.75,0.0,7.5,-45.0,-5.0,11.25,6.875,23.0
3.7,0.0,7.6,-45.0,-4.9,11.3,6.85,22.96
3.65,0.0,7.7,-45.0,-4.8,11.35,6.825,22.92
3.6,0.0,7.800000000000001,-45.0,-4.7,11.4,6.8,22.88
3.55,0.0,7.9,-45.0,-4.6,11.45,6.775,22.84
3.5,0.0,8.0,-45.0,-4.5,11.5,6.75,22.8
3.45,0.0,8.1,-45.0,-4.4,11.55,6.725,22.76
3.4,0.0,8.2,-45.0,-4.3,11.6,6.7,22.72
3.35,0.0,8.3,-45.0,-4.2,11.65,6.675,22.68
3.3,0.0,8.4,-45.0,-4.1,11.7,6.65,22.64
3.25,0.0,8.5,-45.0,-4.0,11.75,6.625,22.6
3.2,0.0,8.6,-45.0,-3.9,11.8,6.6,22.56
3.15,0.0,8.7,-45.0,-3.8,11.85,6.575,22.52
3.1,0.0,8.8,-45.0,-3.7,11.9,6.55,22.48
3.05,0.0,8.9,-45.0,-3.6,11.95,6.525,22.44
3.0,0.0,9.0,-45.0,-3.5,12.0,6.5,22.4
2.95,0.0,9.100000000000001,-45.0,-3.4000000000000004,12.05,6.475,22.36
2.9,0.0,9.2,-45.0,-3.3,12.1,6.45,22.32
2.85,0.0,9.3,-45.0,-3.2,12.15,6.425,22.28
2.8,0.0,9.4,-45.0,-3.0999999999999996,12.2,6.4,22.24
2.75,0.0,9.5,-45.0,-3.0,12.25,6.375,22.2
2.7,0.0,9.600000000000001,-45.0,-2.9000000000000004,12.3,6.35,22.16
2.65,0.0,9.7,-45.0,-2.8,12.35,6.325,22.12
2.6,0.0,9.8,-45.0,-2.7,12.4,6.3,22.08
2.55,0.0,9.9,-45.0,-2.5999999999999996,12.45,6.275,22.04
2.5,0.0,10.0,-45.0,-2.5,12.5,6.25,22.0
2.45,0.0,10.100000000000001,-45.0,-2.4000000000000004,12.55,6.225,21.96
2.4,0.0,10.2,-45.0,-2.3,12.6,6.2,21.92
2.35,0.0,10.3,-45.0,-2.2,12.65,6.175,21.88
2.3,0.0,10.4,-45.0,-2.0999999999999996,12.7,6.15,21.84
2.25,0.0,10.5,-45.0,-2.0,12.75,6.125,21.8
2.2,0.0,10.600000000000001,-45.0,-1.9000000000000004,12.8,6.1,21.759999999999998
2.15,0.0,10.7,-45.0,-1.7999999999999998,12.85,6.075,21.72
2.1,0.0,10.8,-45.0,-1.7000000000000002,12.9,6.05,21.68
2.05,0.0,10.9,-45.0,-1.5999999999999996,12.95,6.025,21.64
2.0,0.0,11.0,-45.0,-1.5,13.0,6.0,21.6
1.9500000000000002,0.0,11.100000000000001,-45.0,-1.4000000000000004,13.05,5.975,21.56
1.9,0.0,11.2,-45.0,-1.2999999999999998,13.1,5.95,21.52
1.85,0.0,11.3,-45.0,-1.2000000000000002,13.15,5.925,21.48
1.7999999999999998,0.0,11.4,-45.0,-1.0999999999999996,13.2,5.9,21.44
1.75,0.0,11.5,-45.0,-1.0,13.25,5.875,21.4
1.7000000000000002,0.0,11.600000000000001,-45.0,-0.9000000000000004,13.3,5.85,21.36
1.65,0.0,11.7,-45.0,-0.7999999999999998,13.35,5.825,21.32
1.6,0.0,11.8,-45.0,-0.7000000000000002,13.4,5.8,21.28
1.5499999999999998,0.0,11.9,-45.0,-0.5999999999999996,13.45,5.775,21.24
1.5,0.0,12.0,-45.0,-0.5,13.5,5.75,21.2
1.4500000000000002,0.0,12.100000000000001,-45.0,-0.40000000000000036,13.55,5.725,21.16
1.4,0.0,12.2,-45.0,-0.2999999999999998,13.6,5.7,21.12
1.35,0.0,12.3,-45.0,-0.20000000000000018,13.65,5.675,21.08
1.2999999999999998,0.0,12.4,-45.0,-0.09999999999999964,13.7,5.65,21.04
1.25,0.0,12.5,-45.0,0.0,13.75,5.625,21.0
1.2000000000000002,0.0,12.600000000000001,-45.0,0.09999999999999964,13.8,5.6,20.96
1.15,0.0,12.7,-45.0,0.20000000000000018,13.85,5.575,20.92
1.1,0.0,12.8,-45.0,0.2999999999999998,13.9,5.55,20.88
1.0499999999999998,0.0,12.9,-45.0,0.40000000000000036,13.95,5.525,20.84
1.0,0.0,13.0,-45.0,0.5,14.0,5.5,20.8
0.9500000000000002,0.0,13.1,-45.0,0.5999999999999996,14.05,5.475,20.759999999999998
0.9000000000000004,0.0,13.200000000000001,-45.0,0.6999999999999993,14.100000000000001,5.449999999999999,20.72
0.8499999999999996,0.0,13.3,-45.0,0.8000000000000007,14.15,5.425,20.68
0.7999999999999998,0.0,13.4,-45.0,0.9000000000000004,14.2,5.4,20.64
0.75,0.0,13.5,-45.0,1.0,14.25,5.375,20.6
0.7000000000000002,0.0,13.6,-45.0,1.0999999999999996,14.3,5.35,20.56
0.6500000000000004,0.0,13.700000000000001,-45.0,1.1999999999999993,14.350000000000001,5.324999999999999,20.52
0.5999999999999996,0.0,13.8,-45.0,1.3000000000000007,14.4,5.3,20.48
0.5499999999999998,0.0,13.9,-45.0,1.4000000000000004,14.45,5.275,20.44
0.5,0.0,14.0,-45.0,1.5,14.5,5.25,20.4
0.4500000000000002,0.0,14.1,-45.0,1.5999999999999996,14.55,5.225,20.36
0.40000000000000036,0.0,14.200000000000001,-45.0,1.6999999999999993,14.600000000000001,5.199999999999999,20.32
0.34999999999999964,0.0,14.3,-45.0,1.8000000000000007,14.65,5.175,20.28
0.2999999999999998,0.0,14.4,-45.0,1.9000000000000004,14.7,5.15,20.24
0.25,0.0,14.5,-45.0,2.0,14.75,5.125,20.2
0.20000000000000018,0.0,14.600000000000001,-45.0,2.0999999999999996,14.8,5.1,20.16
0.15000000000000036,0.0,14.700000000000001,-45.0,2.1999999999999993,14.850000000000001,5.074999999999999,20.12
0.09999999999999964,0.0,14.8,-45.0,2.3000000000000007,14.9,5.05,20.08
0.04999999999999982,0.0,14.9,-45.0,2.4000000000000004,14.95,5.025,20.04
0.0,0.0,15.0,-45.0,2.5,15.0,5.0,20.0
0,0,15,-45,2.5,15,5,20
-0.1,-0.025,15.25,-44.8,2.525,15.075,4.85,19.95
-0.2,-0.05,15.5,-44.6,2.55,15.15,4.7,19.9
-0.3,-0.07500000000000001,15.75,-44.4,2.575,15.225,4.55,19.85
-0.4,-0.1,16.0,-44.2,2.6,15.3,4.4,19.8
-0.5,-0.125,16.25,-44.0,2.625,15.375,4.25,19.75
-0.6,-0.15000000000000002,16.5,-43.8,2.65,15.45,4.1,19.7
-0.7,-0.17500000000000002,16.75,-43.6,2.675,15.525,3.95,19.65
-0.8,-0.2,17.0,-43.4,2.7,15.6,3.8,19.6
-0.9,-0.225,17.25,-43.2,2.725,15.675,3.6500000000000004,19.55
-1.0,-0.25,17.5,-43.0,2.75,15.75,3.5,19.5
-1.1,-0.275,17.75,-42.8,2.775,15.825,3.35,19.45
-1.2,-0.30000000000000004,18.0,-42.6,2.8,15.9,3.2,19.4
-1.3,-0.325,18.25,-42.4,2.825,15.975,3.05,19.35
-1.4,-0.35000000000000003,18.5,-42.2,2.85,16.05,2.9,19.3
-1.5,-0.375,18.75,-42.0,2.875,16.125,2.75,19.25
-1.6,-0.4,19.0,-41.8,2.9,16.2,2.6,19.2
-1.7,-0.42500000000000004,19.25,-41.6,2.925,16.275,2.45,19.15
-1.8,-0.45,19.5,-41.4,2.95,16.35,2.3000000000000003,19.1
-1.9,-0.47500000000000003,19.75,-41.2,2.975,16.425,2.15,19.05
-2.0,-0.5,20.0,-41.0,3.0,16.5,2.0,19.0
-2.1,-0.525,20.25,-40.8,3.025,16.575,1.85,18.95
-2.2,-0.55,20.5,-40.6,3.05,16.65,1.7000000000000002,18.9
-2.3,-0.5750000000000001,20.75,-40.4,3.075,16.725,1.5500000000000003,18.85
-2.4,-0.6000000000000001,21.0,-40.2,3.1,16.8,1.4000000000000004,18.8
-2.5,-0.625,21.25,-40.0,3.125,16.875,1.25,18.75
-2.6,-0.65,21.5,-39.8,3.15,16.95,1.1,18.7
-2.7,-0.675,21.75,-39.6,3.175,17.025,0.9500000000000002,18.65
-2.8,-0.7000000000000001,22.0,-39.4,3.2,17.1,0.7999999999999998,18.6
-2.9,-0.7250000000000001,22.25,-39.2,3.225,17.175,0.6500000000000004,18.55
-3.0,-0.75,22.5,-39.0,3.25,17.25,0.5,18.5
-3.1,-0.775,22.75,-38.8,3.275,17.325,0.35000000000000053,18.45
-3.2,-0.8,23.0,-38.6,3.3,17.4,0.20000000000000018,18.4
-3.3,-0.8250000000000001,23.25,-38.4,3.325,17.475,0.04999999999999982,18.35
-3.4,-0.8500000000000001,23.5,-38.2,3.35,17.55,-0.09999999999999964,18.3
-3.5,-0.875,23.75,-38.0,3.375,17.625,-0.25,18.25
-3.6,-0.9,24.0,-37.8,3.4,17.7,-0.39999999999999947,18.2
-3.7,-0.925,24.25,-37.6,3.425,17.775,-0.5499999999999998,18.15
-3.8,-0.9500000000000001,24.5,-37.4,3.45,17.85,-0.7000000000000002,18.1
-3.9,-0.9750000000000001,24.75,-37.2,3.475,17.925,-0.8499999999999996,18.05
-4.0,-1.0,25.0,-37.0,3.5,18.0,-1.0,18.0
-4.1,-1.0250000000000001,25.25,-36.8,3.525,18.075,-1.1499999999999995,17.95
-4.2,-1.05,25.5,-36.6,3.55,18.15,-1.2999999999999998,17.9
-4.3,-1.075,25.75,-36.4,3.575,18.225,-1.4500000000000002,17.85
-4.4,-1.1,26.0,-36.2,3.6,18.3,-1.5999999999999996,17.8
-4.5,-1.125,26.25,-36.0,3.625,18.375,-1.75,17.75
-4.6,-1.1500000000000001,26.5,-35.8,3.65,18.45,-1.8999999999999995,17.7
-4.7,-1.175,26.75,-35.6,3.675,18.525,-2.05,17.65
-4.8,-1.2000000000000002,27.0,-35.4,3.7,18.6,-2.1999999999999993,17.6
-4.9,-1.225,27.25,-35.2,3.725,18.675,-2.3499999999999996,17.55
-5.0,-1.25,27.5,-35.0,3.75,18.75,-2.5,17.5
-5.1,-1.2750000000000001,27.75,-34.8,3.775,18.825,-2.6499999999999995,17.45
-5.2,-1.3,28.0,-34.6,3.8,18.9,-2.8,17.4
-5.3,-1.3250000000000002,28.25,-34.4,3.825,18.975,-2.9499999999999993,17.35
-5.4,-1.35,28.5,-34.2,3.85,19.05,-3.0999999999999996,17.3
-5.5,-1.375,28.75,-34.0,3.875,19.125,-3.25,17.25
-5.6,-1.4000000000000001,29.0,-33.8,3.9,19.2,-3.4000000000000004,17.2
-5.7,-1.425,29.25,-33.6,3.925,19.275,-3.549999999999999,17.15
-5.8,-1.4500000000000002,29.5,-33.4,3.95,19.35,-3.6999999999999993,17.1
-5.9,-1.475,29.75,-33.2,3.975,19.425,-3.8499999999999996,17.05
-6.0,-1.5,30.0,-33.0,4.0,19.5,-4.0,17.0
-6.1,-1.5250000000000001,30.25,-32.8,4.025,19.575,-4.15,16.95
-6.2,-1.55,30.5,-32.6,4.05,19.65,-4.299999999999999,16.9
-6.3,-1.5750000000000002,30.75,-32.4,4.075,19.725,-4.449999999999999,16.85
-6.4,-1.6,31.0,-32.2,4.1,19.8,-4.6,16.8
-6.5,-1.625,31.25,-32.0,4.125,19.875,-4.75,16.75
-6.6,-1.6500000000000001,31.5,-31.799999999999997,4.15,19.95,-4.9,16.7
-6.7,-1.675,31.75,-31.6,4.175,20.025,-5.049999999999999,16.65
-6.8,-1.7000000000000002,32.0,-31.4,4.2,20.1,-5.199999999999999,16.6
-6.9,-1.725,32.25,-31.2,4.225,20.175,-5.35,16.55
-7.0,-1.75,32.5,-31.0,4.25,20.25,-5.5,16.5
-7.1,-1.7750000000000001,32.75,-30.799999999999997,4.275,20.325,-5.65,16.45
-7.2,-1.8,33.0,-30.6,4.3,20.4,-5.799999999999999,16.4
-7.3,-1.8250000000000002,33.25,-30.4,4.325,20.475,-5.949999999999999,16.35
-7.4,-1.85,33.5,-30.2,4.35,20.55,-6.1,16.3
-7.5,-1.875,33.75,-30.0,4.375,20.625,-6.25,16.25
-7.6,-1.9000000000000001,34.0,-29.799999999999997,4.4,20.7,-6.4,16.2
-7.7,-1.925,34.25,-29.6,4.425,20.775,-6.549999999999999,16.15
-7.8,-1.9500000000000002,34.5,-29.4,4.45,20.85,-6.699999999999999,16.1
-7.9,-1.975,34.75,-29.2,4.475,20.925,-6.85,16.05
-8.0,-2.0,35.0,-29.0,4.5,21.0,-7.0,16.0
-8.1,-2.025,35.25,-28.8,4.525,21.075,-7.15,15.95
-8.2,-2.0500000000000003,35.5,-28.599999999999998,4.55,21.15,-7.299999999999999,15.899999999999999
-8.3,-2.075,35.75,-28.4,4.575,21.225,-7.449999999999999,15.85
-8.4,-2.1,36.0,-28.2,4.6,21.3,-7.6,15.8
-8.5,-2.125,36.25,-28.0,4.625,21.375,-7.75,15.75
-8.6,-2.15,36.5,-27.8,4.65,21.45,-7.9,15.7
-8.7,-2.1750000000000003,36.75,-27.599999999999998,4.675,21.525,-8.049999999999999,15.649999999999999
-8.8,-2.2,37.0,-27.4,4.7,21.6,-8.2,15.6
-8.9,-2.225,37.25,-27.2,4.725,21.675,-8.35,15.55
-9.0,-2.25,37.5,-27.0,4.75,21.75,-8.5,15.5
-9.1,-2.275,37.75,-26.8,4.775,21.825,-8.65,15.45
-9.2,-2.3000000000000003,38.0,-26.599999999999998,4.8,21.9,-8.799999999999999,15.399999999999999
-9.3,-2.325,38.25,-26.4,4.825,21.975,-8.95,15.35
-9.4,-2.35,38.5,-26.2,4.85,22.05,-9.1,15.3
-9.5,-2.375,38.75,-26.0,4.875,22.125,-9.25,15.25
-9.6,-2.4000000000000004,39.0,-25.799999999999997,4.9,22.2,-9.399999999999999,15.2
-9.7,-2.4250000000000003,39.25,-25.599999999999998,4.925,22.275,-9.549999999999999,15.149999999999999
-9.8,-2.45,39.5,-25.4,4.95,22.35,-9.7,15.1
-9.9,-2.475,39.75,-25.2,4.975,22.425,-9.85,15.05
-10.0,-2.5,40.0,-25.0,5.0,22.5,-10.0,15.0
-10,-2.5,40,-25,5,22.5,-10,15
-10.05,-2.525,39.85,-24.85,5.025,22.575,-10.05,14.95
-10.1,-2.55,39.7,-24.7,5.05,22.65,-10.1,14.9
-10.15,-2.575,39.55,-24.55,5.075,22.725,-10.15,14.85
-10.2,-2.6,39.4,-24.4,5.1,22.8,-10.2,14.8
-10.25,-2.625,39.25,-24.25,5.125,22.875,-10.25,14.75
-10.3,-2.65,39.1,-24.1,5.15,22.95,-10.3,14.7
-10.35,-2.675,38.95,-23.95,5.175,23.025,-10.35,14.65
-10.4,-2.7,38.8,-23.8,5.2,23.1,-10.4,14.6
-10.45,-2.725,38.65,-23.65,5.225,23.175,-10.45,14.55
-10.5,-2.75,38.5,-23.5,5.25,23.25,-10.5,14.5
-10.55,-2.775,38.35,-23.35,5.275,23.325,-10.55,14.45
-10.6,-2.8,38.2,-23.2,5.3,23.4,-10.6,14.4
-10.65,-2.825,38.05,-23.05,5.325,23.475,-10.65,14.35
-10.7,-2.85,37.9,-22.9,5.35,23.55,-10.7,14.3
-10.75,-2.875,37.75,-22.75,5.375,23.625,-10.75,14.25
-10.8,-2.9,37.6,-22.6,5.4,23.7,-10.8,14.2
-10.85,-2.925,37.45,-22.45,5.425,23.775,-10.85,14.15
-10.9,-2.95,37.3,-22.3,5.45,23.85,-10.9,14.1
-10.95,-2.975,37.15,-22.15,5.475,23.925,-10.95,14.05
-11.0,-3.0,37.0,-22.0,5.5,24.0,-11.0,14.0
-11.05,-3.025,36.85,-21.85,5.525,24.075,-11.05,13.95
-11.1,-3.05,36.7,-21.7,5.55,24.15,-11.1,13.9
-11.15,-3.075,36.55,-21.55,5.575,24.225,-11.15,13.85
-11.2,-3.1,36.4,-21.4,5.6,24.3,-11.2,13.8
-11.25,-3.125,36.25,-21.25,5.625,24.375,-11.25,13.75
-11.3,-3.15,36.1,-21.1,5.65,24.45,-11.3,13.7
-11.35,-3.175,35.95,-20.95,5.675,24.525,-11.35,13.65
-11.4,-3.2,35.8,-20.8,5.7,24.6,-11.4,13.6
-11.45,-3.225,35.65,-20.65,5.725,24.675,-11.45,13.55
-11.5,-3.25,35.5,-20.5,5.75,24.75,-11.5,13.5
-11.55,-3.275,35.35,-20.35,5.775,24.825,-11.55,13.45
-11.6,-3.3,35.2,-20.2,5.8,24.9,-11.6,13.4
-11.65,-3.325,35.05,-20.05,5.825,24.975,-11.65,13.35
-11.7,-3.35,34.9,-19.9,5.85,25.05,-11.7,13.3
-11.75,-3.375,34.75,-19.75,5.875,25.125,-11.75,13.25
-11.8,-3.4,34.6,-19.6,5.9,25.2,-11.8,13.2
-11.85,-3.425,34.45,-19.45,5.925,25.275,-11.85,13.15
-11.9,-3.45,34.3,-19.3,5.95,25.35,-11.9,13.1
-11.95,-3.475,34.15,-19.15,5.975,25.425,-11.95,13.05
-12.0,-3.5,34.0,-19.0,6.0,25.5,-12.0,13.0
-12.05,-3.5250000000000004,33.85,-18.85,6.025,25.575,-12.05,12.95
-12.1,-3.55,33.7,-18.7,6.05,25.65,-12.1,12.9
-12.15,-3.575,33.55,-18.55,6.075,25.725,-12.15,12.85
-12.2,-3.6,33.4,-18.4,6.1,25.8,-12.2,12.8
-12.25,-3.625,33.25,-18.25,6.125,25.875,-12.25,12.75
-12.3,-3.6500000000000004,33.1,-18.1,6.15,25.95,-12.3,12.7
-12.35,-3.675,32.95,-17.95,6.175,26.025,-12.35,12.65
-12.4,-3.7,32.8,-17.8,6.2,26.1,-12.4,12.6
-12.45,-3.725,32.65,-17.65,6.225,26.175,-12.45,12.55
-12.5,-3.75,32.5,-17.5,6.25,26.25,-12.5,12.5
-12.55,-3.7750000000000004,32.35,-17.35,6.275,26.325,-12.55,12.45
-12.6,-3.8,32.2,-17.2,6.3,26.4,-12.6,12.4
-12.65,-3.825,32.05,-17.05,6.325,26.475,-12.65,12.35
